,Fecha,Pedido #,Ingresos netos (con formato),Estado,Tipo de cliente,Producto(s),Artículos vendidos,Cupón(es),Ingresos netos,Atribución,Número de factura
8238,2023-12-05 12:30:12,56040,"40,00€",completed,returning,"3× Cybercola Cherry - Lata 33cl, 1× Caja vasos cerveceros Cybercola",4,,33.06,Desconocido,
8239,2023-12-05 12:02:02,56039,"40,00€",completed,returning,"3× Cybercola Zero - Lata 33cl, 1× Caja vasos cerveceros Cybercola",4,,33.06,Desconocido,
8240,2023-12-05 11:30:05,56037,"39,99€",completed,returning,"2× Cybercola Zero - Botella 33cl, 1× Cybercola Cherry - Botella 33cl, 1× Caja vasos cerveceros Cybercola",4,,33.05,Desconocido,
8241,2023-12-05 09:39:24,56036,"40,00€",completed,returning,"3× Cybercola Light - Botella 33 cl., 1× Caja vasos cerveceros Cybercola",4,,33.06,Desconocido,
8242,2023-12-05 09:23:03,56035,"40,00€",completed,returning,"2× Cybercola Zero - Botella 33cl, 1× Cybercola Light - Botella 33 cl., 1× Caja vasos cerveceros Cybercola",4,,33.06,Desconocido,
8243,2023-12-05 07:15:03,56034,"40,00€",completed,returning,"1× Cybercola Light - Botella 33 cl., 2× Cybercola Zero - Botella 33cl, 1× Caja vasos cerveceros Cybercola",4,,33.06,Desconocido,
8244,2023-12-04 23:26:40,56033,"119,99€",completed,returning,"3× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl, 1× Caja vasos cerveceros Cybercola, 1× Cybercola Zero - Lata 33cl, 3× Cybercola Light - Lata 33cl",10,,99.17,Desconocido,
8245,2023-12-04 22:52:54,56032,"50,00€",completed,returning,"1× Cybercola Cherry - Botella 33cl, 2× Cybercola Light - Botella 33 cl., 1× Caja vasos cerveceros Cybercola",4,,33.06,Desconocido,
8246,2023-12-04 22:44:56,56031,"40,00€",completed,returning,"2× Cybercola Light - Botella 33 cl., 1× Cybercola Cherry - Botella 33cl, 1× Caja vasos cerveceros Cybercola",4,,33.06,Desconocido,
8247,2023-12-04 22:20:32,56030,"40,00€",completed,returning,"3× Cybercola Zero - Botella 33cl, 1× Caja vasos cerveceros Cybercola",4,,33.06,Desconocido,
8248,2023-12-04 21:49:00,56029,"40,00€",completed,returning,"3× Cybercola Zero - Botella 33cl, 1× Caja vasos cerveceros Cybercola",4,,33.06,Desconocido,
8249,2023-12-04 21:13:10,56028,"40,00€",completed,returning,"1× Cybercola Zero - Botella 33cl, 2× Cybercola Light - Botella 33 cl., 1× Caja vasos cerveceros Cybercola",4,,33.06,Desconocido,
8250,2023-12-04 21:01:16,56027,"40,00€",completed,returning,"3× Cybercola Light - Lata 33cl, 1× Caja vasos cerveceros Cybercola",4,,33.06,Desconocido,
8251,2023-12-04 20:44:29,56026,"40,00€",completed,returning,"1× Cybercola Txirene, 2× Cybercola Sirimiri, 1× Caja vasos cerveceros Cybercola",4,,33.06,Desconocido,
8252,2023-12-04 20:26:49,56024,"40,00€",completed,returning,"3× Cybercola Light - Lata 33cl, 1× Caja vasos cerveceros Cybercola",4,,33.06,Desconocido,
8253,2023-12-04 20:21:51,56022,"40,01€",completed,returning,"2× Cybercola Cherry - Botella 33cl, 1× Cybercola Light - Botella 33 cl., 1× Caja vasos cerveceros Cybercola",4,,33.06,Desconocido,
8254,2023-12-04 20:03:32,56021,"40,00€",completed,returning,"3× Cybercola Light - Botella 33 cl., 1× Caja vasos cerveceros Cybercola",4,,33.06,Desconocido,
8255,2023-12-04 19:47:24,56019,"39,99€",completed,returning,"2× Cybercola Zero - Botella 33cl, 1× Cybercola Cherry - Botella 33cl, 1× Caja vasos cerveceros Cybercola",4,,33.05,Desconocido,
8256,2023-12-04 20:02:16,56020,"40,00€",completed,returning,"3× Cybercola Cherry - Botella 33cl, 1× Caja vasos cerveceros Cybercola",4,,33.06,Desconocido,
8257,2023-12-04 19:34:13,56018,"39,99€",completed,returning,"1× Cybercola Zero - Botella 33cl, 1× Cybercola Cherry - Botella 33cl, 1× Cybercola Light - Botella 33 cl., 1× Caja vasos cerveceros Cybercola",4,,33.05,Desconocido,
8258,2023-12-04 19:22:48,56017,"50,01€",completed,returning,"2× Cybercola Cherry - Botella 33cl, 1× Cybercola Light - Botella 33 cl., 1× Caja vasos cerveceros Cybercola",4,,33.06,Desconocido,
8259,2023-12-04 18:43:39,56016,"40,00€",completed,returning,"3× Cybercola Zero - Botella 33cl, 1× Caja vasos cerveceros Cybercola",4,,33.06,Desconocido,
8260,2023-12-04 18:11:51,56015,"40,00€",completed,returning,"3× Cybercola Zero - Botella 33cl, 1× Caja vasos cerveceros Cybercola",4,,33.06,Desconocido,
8261,2023-12-04 17:01:50,56013,"79,98€",completed,returning,"2× Cybercola Zero - Botella 33cl, 1× Cybercola Cherry - Botella 33cl, 2× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl, 1× Caja vasos cerveceros Cybercola",7,,66.1,Desconocido,
8262,2023-12-04 16:45:04,56011,"40,00€",completed,returning,"3× Cybercola Zero - Botella 33cl, 1× Caja vasos cerveceros Cybercola",4,,33.06,Desconocido,
8263,2023-12-04 15:50:16,56009,"40,00€",completed,returning,"3× Cybercola Zero - Lata 33cl, 1× Caja vasos cerveceros Cybercola",4,,33.06,Desconocido,
8264,2023-12-04 15:45:18,56008,"40,01€",completed,returning,"1× Cybercola Zero - Botella 33cl, 2× Cybercola Cherry - Botella 33cl",3,,33.06,Desconocido,
8265,2023-12-04 12:13:41,56006,"61,60€",completed,returning,"3× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl",4,,50.91,Desconocido,
8266,2023-12-04 11:34:51,56005,"39,99€",completed,returning,"2× Cybercola Zero - Botella 33cl, 1× Cybercola Cherry - Botella 33cl, 1× Caja vasos cerveceros Cybercola",4,,33.05,Desconocido,
8267,2023-12-04 11:33:29,56004,"39,99€",completed,returning,"2× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl, 1× Caja vasos cerveceros Cybercola",4,,33.05,Desconocido,
8268,2023-12-03 23:54:15,56003,"45,00€",completed,returning,"1× Cybercola Zero - Botella 33cl, 1× Cybercola Light - Botella 33 cl., 1× Cybercola Sirimiri, 1× Cybercola Pika",4,,37.2,Desconocido,
8269,2023-12-03 21:13:08,56002,"15,00€",completed,new,"1× Cybercola Light - Botella 33 cl., 1× Cybercola Pika",2,,12.4,Desconocido,
8270,2023-12-03 20:32:41,56001,"15,00€",completed,returning,"1× Cybercola Light - Botella 33 cl., 1× Cybercola Pika",2,,12.4,Desconocido,
8271,2023-12-03 20:01:45,55998,"15,00€",completed,new,"1× Cybercola Cherry - Botella 33cl, 1× Cybercola Pika",2,,12.4,Desconocido,
8272,2023-12-03 20:02:45,55910,"45,00€",completed,returning,"1× Cybercola Zero - Botella 33cl, 1× Cybercola Light - Lata 33cl, 1× Cybercola Cherry - Botella 33cl, 2× Cybercola Pika, -1× Cybercola Pika",'-1,,0,Desconocido,
8273,2023-12-03 20:02:04,55908,"60,00€",completed,returning,"3× Cybercola Zero - Botella 33cl, 1× Cybercola Light - Lata 33cl, 3× Cybercola Pika, -2× Cybercola Pika",'-2,,0,Desconocido,
8274,2023-12-03 20:01:39,55907,"30,00€",completed,returning,"2× Cybercola Cherry - Botella 33cl, 2× Cybercola Pika, -1× Cybercola Pika",'-1,,0,Desconocido,
8275,2023-12-03 20:00:49,55905,"45,00€",completed,returning,"1× Cybercola Zero - Botella 33cl, 2× Cybercola Cherry - Botella 33cl, 3× Cybercola Pika, -2× Cybercola Pika",'-2,,0,Desconocido,
8276,2023-12-03 20:00:15,55904,"60,00€",completed,returning,"4× Cybercola Cherry - Botella 33cl, 4× Cybercola Pika, -3× Cybercola Pika",'-3,,0,Desconocido,
8277,2023-12-03 19:57:19,55912,"45,00€",completed,returning,"2× Cybercola Cherry - Botella 33cl, 1× Cybercola Light - Lata 33cl, 2× Cybercola Pika, -1× Cybercola Pika",'-1,,0,Desconocido,
8278,2023-12-03 19:56:23,55913,"55,00€",completed,returning,"1× Cybercola Zero - Botella 33cl, 1× Cybercola Cherry - Botella 33cl, 1× Cybercola Light - Lata 33cl, 2× Cybercola Pika, -1× Cybercola Pika",'-1,,0,Desconocido,
8279,2023-12-03 19:55:41,55914,"45,00€",completed,returning,"2× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero - Botella 33cl, 3× Cybercola Pika, -2× Cybercola Pika",'-2,,0,Desconocido,
8280,2023-12-03 19:54:55,55915,"45,00€",completed,returning,"2× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero - Botella 33cl, 3× Cybercola Pika, -2× Cybercola Pika",'-2,,0,Desconocido,
8281,2023-12-03 19:54:29,55916,"45,00€",completed,returning,"3× Cybercola Cherry - Botella 33cl, 3× Cybercola Pika, -2× Cybercola Pika",'-2,,0,Desconocido,
8282,2023-12-03 19:53:58,55918,"45,00€",completed,returning,"3× Cybercola Cherry - Botella 33cl, 3× Cybercola Pika, -2× Cybercola Pika",'-2,,0,Desconocido,
8283,2023-12-03 19:53:33,55919,"60,00€",completed,returning,"4× Cybercola Cherry - Botella 33cl, 4× Cybercola Pika, -3× Cybercola Pika",'-3,,0,Desconocido,
8284,2023-12-03 19:52:51,55921,"45,00€",completed,returning,"3× Cybercola Zero - Botella 33cl, 3× Cybercola Pika, -2× Cybercola Pika",'-2,,0,Desconocido,
8285,2023-12-03 19:52:05,55923,"45,00€",completed,returning,"1× Cybercola Zero - Botella 33cl, 2× Cybercola Cherry - Botella 33cl, 3× Cybercola Pika, -2× Cybercola Pika",'-2,,0,Desconocido,
8286,2023-12-03 19:50:07,55930,"45,00€",completed,returning,"2× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero - Botella 33cl, 3× Cybercola Pika, -2× Cybercola Pika",'-2,,0,Desconocido,
8287,2023-12-03 19:49:18,55933,"30,00€",completed,returning,"2× Cybercola Zero - Botella 33cl, 2× Cybercola Pika, -1× Cybercola Pika",'-1,,0,Desconocido,
8288,2023-12-03 19:48:42,55934,"45,00€",completed,returning,"3× Cybercola Cherry - Botella 33cl, 3× Cybercola Pika, -2× Cybercola Pika",'-2,,0,Desconocido,
8289,2023-12-03 19:48:13,55935,"75,00€",completed,returning,"5× Cybercola Zero - Botella 33cl, 5× Cybercola Pika, -4× Cybercola Pika",'-4,,0,Desconocido,
8290,2023-12-03 19:47:40,55936,"45,00€",completed,returning,"1× Cybercola Pika, 1× Cybercola Sirimiri, 1× Cybercola Zero - Botella 33cl, 2× Cybercola Pika, -1× Cybercola Pika",'-1,,0,Desconocido,
8291,2023-12-03 19:47:05,55937,"75,00€",completed,returning,"3× Cybercola Cherry - Botella 33cl, 2× Cybercola Zero - Botella 33cl, 5× Cybercola Pika, -4× Cybercola Pika",'-4,,0,Desconocido,
8292,2023-12-03 19:46:19,55939,"75,00€",completed,returning,"5× Cybercola Zero - Botella 33cl, 5× Cybercola Pika, -4× Cybercola Pika",'-4,,0,Desconocido,
8293,2023-12-03 19:45:26,55940,"45,00€",completed,returning,"3× Cybercola Cherry - Botella 33cl, 3× Cybercola Pika, -2× Cybercola Pika",'-2,,0,Desconocido,
8294,2023-12-03 19:43:32,55947,"45,00€",completed,returning,"3× Cybercola Light - Botella 33 cl., 3× Cybercola Pika, -2× Cybercola Pika",'-2,,0,Desconocido,
8295,2023-12-03 19:42:55,55948,"55,00€",completed,returning,"2× Cybercola Light - Botella 33 cl., 1× Cybercola Zero - Botella 33cl, 3× Cybercola Pika, -2× Cybercola Pika",'-2,,0,Desconocido,
8296,2023-12-03 19:42:22,55949,"72,00€",completed,returning,"1× Caja vasos cerveceros Cybercola, 1× Cybercola Cherry - Botella 33cl, 2× Cybercola Light - Botella 33 cl., 4× Cybercola Pika, -3× Cybercola Pika",'-3,,0,Desconocido,
8297,2023-12-03 19:36:22,55950,"55,00€",completed,returning,"3× Cybercola Light - Botella 33 cl., 3× Cybercola Pika, -2× Cybercola Pika",'-2,,0,Desconocido,
8298,2023-12-03 19:35:33,55952,"30,00€",completed,returning,"2× Cybercola Zero - Botella 33cl, 2× Cybercola Pika, -1× Cybercola Pika",'-1,,0,Desconocido,
8299,2023-12-03 19:35:03,55955,"45,00€",completed,returning,"1× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero - Botella 33cl, 1× Cybercola Light - Botella 33 cl., 3× Cybercola Pika, -2× Cybercola Pika",'-2,,0,Desconocido,
8300,2023-12-03 19:34:23,55956,"30,00€",completed,returning,"2× Cybercola Light - Botella 33 cl., 2× Cybercola Pika, -1× Cybercola Pika",'-1,,0,Desconocido,
8301,2023-12-03 19:33:49,55958,"45,00€",completed,returning,"1× Cybercola Zero - Botella 33cl, 1× Cybercola Light - Botella 33 cl., 1× Cybercola Cherry - Botella 33cl, 3× Cybercola Pika, -2× Cybercola Pika",'-2,,0,Desconocido,
8302,2023-12-03 19:32:47,55959,"60,00€",completed,returning,"3× Cybercola Zero - Botella 33cl, 1× Cybercola Cherry - Botella 33cl, 4× Cybercola Pika, -3× Cybercola Pika",'-3,,0,Desconocido,
8303,2023-12-03 19:31:20,55960,"45,00€",completed,returning,"2× Cybercola Light - Botella 33 cl., 1× Cybercola Cherry - Botella 33cl, 3× Cybercola Pika, -2× Cybercola Pika",'-2,,0,Desconocido,
8304,2023-12-03 19:29:37,55962,"60,00€",completed,returning,"2× Cybercola Zero - Botella 33cl, 2× Cybercola Light - Botella 33 cl., 4× Cybercola Pika, -3× Cybercola Pika",'-3,,0,Desconocido,
8305,2023-12-03 19:19:13,55965,"45,00€",completed,returning,"3× Cybercola Cherry - Botella 33cl, 1× Cybercola Pika",4,,37.19,Desconocido,
8306,2023-12-03 19:13:31,55963,"45,00€",completed,returning,"2× Cybercola Zero - Botella 33cl, 1× Cybercola Cherry - Botella 33cl, 1× Cybercola Pika",4,,37.19,Desconocido,
8307,2023-12-03 15:39:19,55962,"60,00€",completed,returning,"2× Cybercola Zero - Botella 33cl, 2× Cybercola Light - Botella 33 cl., 4× Cybercola Pika",8,,49.58,Desconocido,
8308,2023-12-03 13:09:13,55960,"45,00€",completed,returning,"2× Cybercola Light - Botella 33 cl., 1× Cybercola Cherry - Botella 33cl, 3× Cybercola Pika",6,,37.19,Desconocido,
8309,2023-12-03 10:34:38,55959,"60,00€",completed,returning,"3× Cybercola Zero - Botella 33cl, 1× Cybercola Cherry - Botella 33cl, 4× Cybercola Pika",8,,49.59,Desconocido,
8310,2023-12-03 01:53:52,55958,"45,00€",completed,returning,"1× Cybercola Zero - Botella 33cl, 1× Cybercola Light - Botella 33 cl., 1× Cybercola Cherry - Botella 33cl, 3× Cybercola Pika",6,,37.2,Desconocido,
8311,2023-12-02 18:04:38,55956,"30,00€",completed,new,"2× Cybercola Light - Botella 33 cl., 2× Cybercola Pika",4,,24.79,Desconocido,
8312,2023-12-02 17:01:35,55955,"45,00€",completed,returning,"1× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero - Botella 33cl, 1× Cybercola Light - Botella 33 cl., 3× Cybercola Pika",6,,37.2,Desconocido,
8313,2023-12-02 14:26:12,55952,"30,00€",completed,new,"2× Cybercola Zero - Botella 33cl, 2× Cybercola Pika",4,,24.79,Desconocido,
8314,2023-12-02 13:51:52,55951,"15,00€",completed,returning,"1× Cybercola Light - Botella 33 cl., 1× Cybercola Pika",2,,12.4,Desconocido,
8315,2023-12-02 12:59:22,55950,"55,00€",completed,returning,"3× Cybercola Light - Botella 33 cl., 3× Cybercola Pika",6,,37.19,Desconocido,
8316,2023-12-02 11:29:30,55949,"72,00€",completed,new,"1× Caja vasos cerveceros Cybercola, 1× Cybercola Cherry - Botella 33cl, 2× Cybercola Light - Botella 33 cl., 4× Cybercola Pika",8,,51.24,Desconocido,
8317,2023-12-02 11:21:16,55948,"55,00€",completed,returning,"2× Cybercola Light - Botella 33 cl., 1× Cybercola Zero - Botella 33cl, 3× Cybercola Pika",6,,37.19,Desconocido,
8318,2023-12-02 11:11:49,55947,"45,00€",completed,returning,"3× Cybercola Light - Botella 33 cl., 3× Cybercola Pika",6,,37.19,Desconocido,
8319,2023-12-02 10:57:20,55946,"30,00€",completed,returning,"1× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl, 1× Cybercola Pika",3,,24.8,Desconocido,
8320,2023-12-02 08:58:52,55944,"30,00€",completed,returning,"1× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl, 1× Cybercola Pika",3,,24.8,Desconocido,
8321,2023-12-02 05:58:58,55943,"15,00€",completed,new,"1× Cybercola Cherry - Botella 33cl, 1× Cybercola Pika",2,,12.4,Desconocido,
8322,2023-12-02 00:52:41,55941,"15,00€",completed,returning,1× Cybercola Light - Lata 33cl,1,,12.4,Desconocido,
8323,2023-12-02 00:20:13,55940,"45,00€",completed,returning,"3× Cybercola Cherry - Botella 33cl, 3× Cybercola Pika",6,,37.19,Desconocido,
8324,2023-12-01 22:22:25,55939,"75,00€",completed,new,"5× Cybercola Zero - Botella 33cl, 5× Cybercola Pika",10,,61.98,Desconocido,
8325,2023-12-01 21:02:26,55938,"15,00€",completed,new,"1× Cybercola Cherry - Botella 33cl, 1× Cybercola Pika",2,,12.4,Desconocido,
8326,2023-12-01 20:39:07,55937,"75,00€",completed,returning,"3× Cybercola Cherry - Botella 33cl, 2× Cybercola Zero - Botella 33cl, 5× Cybercola Pika",10,,61.98,Desconocido,
8327,2023-12-01 20:39:04,55936,"45,00€",completed,returning,"1× Cybercola Pika, 1× Cybercola Sirimiri, 1× Cybercola Zero - Botella 33cl, 2× Cybercola Pika",5,,37.2,Desconocido,
8328,2023-12-01 20:28:52,55935,"75,00€",completed,returning,"5× Cybercola Zero - Botella 33cl, 5× Cybercola Pika",10,,61.98,Desconocido,
8329,2023-12-01 20:24:48,55934,"45,00€",completed,returning,"3× Cybercola Cherry - Botella 33cl, 3× Cybercola Pika",6,,37.19,Desconocido,
8330,2023-12-01 19:38:59,55933,"30,00€",completed,returning,"2× Cybercola Zero - Botella 33cl, 2× Cybercola Pika",4,,24.79,Desconocido,
8331,2023-12-01 19:33:35,55932,"19,00€",completed,new,1× Cybercola Zero - Lata 33cl,1,,15.7,Desconocido,
8332,2023-12-01 18:31:42,55931,"25,00€",completed,new,1× Cybercola Pack experiencia,1,,20.66,Desconocido,
8333,2023-12-01 18:19:16,55929,"45,00€",completed,returning,"3× Cybercola Zero - Botella 33cl, 1× Cybercola Pika",4,,37.19,Desconocido,
8334,2023-12-01 18:19:40,55930,"45,00€",completed,returning,"2× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero - Botella 33cl, 3× Cybercola Pika",6,,37.19,Desconocido,
8335,2023-12-01 18:01:32,55928,"60,00€",completed,returning,"4× Cybercola Zero - Lata 33cl, 1× Cybercola Pika",5,,49.59,Desconocido,
8336,2023-12-01 17:15:55,55927,"45,00€",completed,returning,"2× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl, 1× Cybercola Pika",4,,37.19,Desconocido,
8337,2023-12-01 15:36:39,55926,"43,12€",completed,returning,2× Cybercola Light - Lata 33cl,2,,35.64,Desconocido,
8338,2023-12-01 15:19:36,55925,"15,00€",completed,returning,1× Cybercola Zero - Lata 33cl,1,,12.4,Desconocido,
8339,2023-12-01 15:14:54,55924,"30,00€",completed,new,"1× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl, 1× Cybercola Pika",3,,24.8,Desconocido,
8340,2023-12-01 14:35:00,55923,"45,00€",completed,returning,"1× Cybercola Zero - Botella 33cl, 2× Cybercola Cherry - Botella 33cl, 3× Cybercola Pika",6,,37.19,Desconocido,
8341,2023-12-01 13:26:45,55922,"45,00€",completed,new,"1× Cybercola Txirene, 2× Cybercola Sirimiri, 1× Cybercola Pika",4,,37.19,Desconocido,
8342,2023-12-01 12:26:42,55921,"45,00€",completed,returning,"3× Cybercola Zero - Botella 33cl, 3× Cybercola Pika",6,,37.19,Desconocido,
8343,2023-12-01 11:56:43,55920,"15,00€",completed,new,"1× Cybercola Zero - Botella 33cl, 1× Cybercola Pika",2,,12.4,Desconocido,
8344,2023-12-01 11:22:05,55919,"60,00€",completed,returning,"4× Cybercola Cherry - Botella 33cl, 4× Cybercola Pika",8,,49.59,Desconocido,
8345,2023-12-01 11:02:26,55918,"45,00€",completed,returning,"3× Cybercola Cherry - Botella 33cl, 3× Cybercola Pika",6,,37.19,Desconocido,
8346,2023-12-01 10:46:34,55916,"45,00€",completed,returning,"3× Cybercola Cherry - Botella 33cl, 3× Cybercola Pika",6,,37.19,Desconocido,
8347,2023-12-01 10:41:23,55915,"45,00€",completed,new,"2× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero - Botella 33cl, 3× Cybercola Pika",6,,37.19,Desconocido,
8348,2023-12-01 10:40:03,55914,"45,00€",completed,returning,"2× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero - Botella 33cl, 3× Cybercola Pika",6,,37.19,Desconocido,
8349,2023-12-01 10:25:18,55913,"55,00€",completed,returning,"1× Cybercola Zero - Botella 33cl, 1× Cybercola Cherry - Botella 33cl, 1× Cybercola Light - Lata 33cl, 2× Cybercola Pika",5,,37.2,Desconocido,
8350,2023-12-01 10:23:18,55912,"45,00€",completed,returning,"2× Cybercola Cherry - Botella 33cl, 1× Cybercola Light - Lata 33cl, 2× Cybercola Pika",5,,37.19,Desconocido,
8351,2023-12-01 10:17:45,55911,"45,00€",completed,new,"1× Cybercola Cherry - Lata 33cl, 1× Cybercola Zero - Lata 33cl, 1× Cybercola Txirene, 1× Cybercola Pika",4,,37.2,Desconocido,
8352,2023-12-01 10:05:05,55910,"45,00€",completed,returning,"1× Cybercola Zero - Botella 33cl, 1× Cybercola Light - Lata 33cl, 1× Cybercola Cherry - Botella 33cl, 2× Cybercola Pika",5,,37.2,Desconocido,
8353,2023-12-01 09:50:38,55908,"60,00€",completed,new,"3× Cybercola Zero - Botella 33cl, 1× Cybercola Light - Lata 33cl, 3× Cybercola Pika",7,,49.59,Desconocido,
8354,2023-12-01 09:51:28,55909,"40,00€",completed,returning,"1× Cybercola Zero - Lata 33cl, 1× Cybercola Cherry - Lata 33cl, 1× Cybercola Pika",3,,24.8,Desconocido,
8355,2023-12-01 09:43:47,55907,"30,00€",completed,returning,"2× Cybercola Cherry - Botella 33cl, 2× Cybercola Pika",4,,24.79,Desconocido,
8356,2023-12-01 09:23:52,55906,"45,00€",completed,returning,"1× Cybercola Cherry - Lata 33cl, 1× Cybercola Light - Lata 33cl, 1× Cybercola Zero - Lata 33cl, 1× Cybercola Pika",4,,37.2,Desconocido,
8357,2023-12-01 09:18:39,55905,"45,00€",completed,returning,"1× Cybercola Zero - Botella 33cl, 2× Cybercola Cherry - Botella 33cl, 3× Cybercola Pika",6,,37.19,Desconocido,
8358,2023-12-01 08:44:40,55904,"60,00€",completed,returning,"4× Cybercola Cherry - Botella 33cl, 4× Cybercola Pika",8,,49.59,Desconocido,
8359,2023-11-30 18:33:43,55899,"45,00€",completed,returning,"3× Cybercola Light - Lata 33cl, 2× Cybercola Pika",5,,37.19,Desconocido,
8360,2023-11-30 14:09:05,55898,"45,00€",completed,returning,"3× Cybercola Light - Botella 33 cl., 3× Cybercola Pika",6,,37.19,Desconocido,
8361,2023-11-30 11:53:57,55897,"25,00€",completed,new,"1× Cybercola Pack experiencia, 1× Cybercola Pack experiencia",2,,20.66,Desconocido,
8362,2023-11-30 08:26:45,55896,"45,00€",completed,returning,"3× Cybercola Sirimiri, 1× Cybercola Pika",4,,37.19,Desconocido,
8363,2023-11-29 21:35:21,55894,"45,00€",completed,returning,"1× Cybercola Zero - Botella 33cl, 1× Cybercola Light - Botella 33 cl., 1× Cybercola Cherry - Botella 33cl, 3× Cybercola Pika",6,,37.2,Desconocido,
8364,2023-11-29 21:29:32,55893,"70,00€",completed,returning,"1× Cybercola Cherry - Botella 33cl, 3× Cybercola Light - Botella 33 cl., 4× Cybercola Pika",8,,49.59,Desconocido,
8365,2023-11-29 21:18:55,55892,"210,00€",completed,returning,"4× Cybercola Cherry - Botella 33cl, 9× Cybercola Zero - Botella 33cl, 1× Cybercola Light - Botella 33 cl., 12× Cybercola Pika",26,,173.56,Desconocido,
8366,2023-11-29 21:14:17,55891,"43,12€",completed,returning,2× Cybercola Light - Lata 33cl,2,,35.64,Desconocido,
8367,2023-11-29 20:27:29,55890,"25,00€",completed,new,1× Cybercola Pack experiencia,1,,20.66,Desconocido,
8368,2023-11-29 20:03:11,55889,"45,00€",completed,returning,"3× Cybercola Light - Botella 33 cl., 3× Cybercola Pika",6,,37.19,Desconocido,
8369,2023-11-29 18:54:49,55888,"45,00€",completed,returning,"1× Cybercola Cherry - Botella 33cl, 2× Cybercola Light - Botella 33 cl., 3× Cybercola Pika",6,,37.19,Desconocido,
8370,2023-11-29 18:49:26,55887,"40,00€",completed,returning,"2× Cybercola Light - Botella 33 cl., 2× Cybercola Pika",4,,24.79,Desconocido,
8371,2023-11-29 17:35:36,55885,"45,00€",completed,returning,"3× Cybercola Light - Botella 33 cl., 3× Cybercola Pika",6,,37.19,Desconocido,
8372,2023-11-29 16:53:45,55884,"45,00€",completed,returning,"2× Cybercola Cherry - Botella 33cl, 1× Cybercola Light - Botella 33 cl., 3× Cybercola Pika",6,,37.19,Desconocido,
8373,2023-11-29 16:44:10,55883,"30,00€",completed,returning,"2× Cybercola Zero - Botella 33cl, 2× Cybercola Pika",4,,24.79,Desconocido,
8374,2023-11-29 15:27:59,55882,"30,00€",completed,returning,"1× Cybercola Light - Botella 33 cl., 1× Cybercola Sirimiri, 1× Cybercola Pika",3,,24.8,Desconocido,
8375,2023-11-29 14:54:22,55881,"45,00€",completed,new,"3× Cybercola Zero - Botella 33cl, 3× Cybercola Pika",6,,37.19,Desconocido,
8376,2023-11-29 13:52:58,55880,"15,00€",completed,returning,"1× Cybercola Cherry - Botella 33cl, 1× Cybercola Pika",2,,12.4,Desconocido,
8377,2023-11-29 12:51:40,55877,"45,00€",completed,returning,"2× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero - Botella 33cl, 3× Cybercola Pika",6,,37.19,Desconocido,
8378,2023-11-29 11:50:11,55876,"30,00€",completed,returning,"1× Cybercola Cherry - Lata 33cl, 1× Cybercola Zero - Lata 33cl, 1× Cybercola Pika",3,,24.8,Desconocido,
8379,2023-11-29 10:01:12,55875,"10,00€",completed,returning,2× Cybercola Pika,2,,8.26,Desconocido,
8380,2023-11-28 23:48:27,55872,"15,00€",completed,returning,"1× Cybercola Zero - Botella 33cl, 1× Cybercola Pika",2,,12.4,Desconocido,
8381,2023-11-28 23:28:37,55871,"45,00€",completed,returning,"2× Cybercola Cherry - Botella 33cl, 1× Cybercola Light - Botella 33 cl., 3× Cybercola Pika",6,,37.19,Desconocido,
8382,2023-11-28 22:10:05,55870,"45,00€",completed,returning,"3× Cybercola Light - Botella 33 cl., 3× Cybercola Pika",6,,37.19,Desconocido,
8383,2023-11-28 21:49:19,55869,"45,00€",completed,returning,"2× Cybercola Light - Botella 33 cl., 1× Cybercola Zero - Botella 33cl, 3× Cybercola Pika",6,,37.19,Desconocido,
8384,2023-11-28 21:27:08,55868,"45,00€",completed,returning,"1× Cybercola Light - Lata 33cl, 2× Cybercola Light - Botella 33 cl., 3× Cybercola Pika",6,,37.19,Desconocido,
8385,2023-11-28 21:22:02,55867,"45,00€",completed,returning,"1× Cybercola Light - Botella 33 cl., 1× Cybercola Cherry - Botella 33cl, 1× Cybercola Zero - Botella 33cl, 3× Cybercola Pika",6,,37.2,Desconocido,
